GO_set,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,FDR_allGO
Molecular Function,microtubule binding (GO:0008017),2/232,0.1949983060758425,0.30776841079440204,2.5191815856777495,4.118268391657217,CCDC88C;GAPDH,1
Biological Process,regulation of NIK/NF-kappaB signaling (GO:1901222),1/80,0.24500710998930356,0.3081972348757853,3.6417171161254815,5.121958765484162,RASSF2,1
Biological Process,regulation of organelle organization (GO:0033043),1/80,0.24500710998930356,0.3081972348757853,3.6417171161254815,5.121958765484162,ZEB2,1
Biological Process,regulation of protein localization to plasma membrane (GO:1903076),1/80,0.24500710998930356,0.3081972348757853,3.6417171161254815,5.121958765484162,IFNG,1
Biological Process,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),1/81,0.2476601935587781,0.3100627620145332,3.596014492753623,5.01894901158597,GNA15,1
Biological Process,positive regulation of cellular amide metabolic process (GO:0034250),1/81,0.2476601935587781,0.3100627620145332,3.596014492753623,5.01894901158597,IFNG,1
Biological Process,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),1/81,0.2476601935587781,0.3100627620145332,3.596014492753623,5.01894901158597,IFNG,1
Biological Process,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),1/82,0.25030408677257576,0.3118992930786798,3.551440329218107,4.919024543187985,CCND2,1
Biological Process,cell-cell junction organization (GO:0045216),1/82,0.25030408677257576,0.3118992930786798,3.551440329218107,4.919024543187985,CSF1R,1
Biological Process,positive regulation of protein ubiquitination (GO:0031398),1/82,0.25030408677257576,0.3118992930786798,3.551440329218107,4.919024543187985,PTTG1IP,1
Biological Process,protein phosphorylation (GO:0006468),3/496,0.2512698979308176,0.3126127838106416,1.7653416487542006,2.4383386563532463,CSF1R;PRKCQ;PRKACB,1
Biological Process,long-chain fatty acid metabolic process (GO:0001676),1/83,0.2529388210103955,0.31419744172385067,3.5079533404029695,4.82205944032711,ACSL4,1
Biological Process,plasma membrane bounded cell projection assembly (GO:0120031),2/278,0.25420608715319465,0.3152790004474099,2.0944160272804773,2.8685330810851677,PARVB;DISC1,1
Cellular Component,P granule (GO:0043186),1/19,0.06447406482797437,0.3153111970497005,16.03220611916264,43.95216853322471,HENMT1,1
Cellular Component,lytic vacuole membrane (GO:0098852),3/267,0.06710007020430066,0.3153111970497005,3.335481682496608,9.011037878525354,MARCHF1;HLA-DMB;ANPEP,1
Cellular Component,MHC protein complex (GO:0042611),1/20,0.06775151239299053,0.3153111970497005,15.187643020594965,40.88374528633187,HLA-DMB,1
Cellular Component,secretory granule membrane (GO:0030667),3/274,0.07132038980886082,0.3153111970497005,3.24816875034422,8.577026767768931,ANPEP;TNFRSF1B;LAIR1,1
Biological Process,regulation of cytokinesis (GO:0032465),1/84,0.25556442752763947,0.316469968667404,3.465514230836389,4.727934314443831,RAB11FIP4,1
Biological Process,"regulation of transcription, DNA-templated (GO:0006355)",10/2244,0.2564729101364954,0.31710103197280537,1.3202029245001492,1.7964426740646244,CIITA;ZEB2;BRPF1;IFNG;STAT1;MIDEAS;IRF1;TSHZ2;IRF8;PRKCQ,1
Biological Process,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",1/85,0.2581809375306685,0.3187171511442259,3.4240855762594893,4.636535896965102,FZD3,1
Biological Process,negative regulation of cellular amide metabolic process (GO:0034249),1/86,0.260788382019869,0.32093926270247036,3.3836317135549874,4.547756661251317,GAPDH,1
Biological Process,regulation of Ras protein signal transduction (GO:0046578),1/86,0.260788382019869,0.32093926270247036,3.3836317135549874,4.547756661251317,GRB2,1
Biological Process,protein targeting to membrane (GO:0006612),1/87,0.2633867919915771,0.3236360117979966,3.344118638355241,4.461494467390245,ZDHHC14,1
Biological Process,proteolysis (GO:0006508),2/287,0.2658947638440907,0.3253093501848226,2.0273477812177503,2.685535712443324,ANPEP;UBD,1
Biological Process,negative regulation of binding (GO:0051100),1/88,0.26597619826432034,0.3253093501848226,3.3055139097118107,4.377652237368675,DISC1,1
Biological Process,regulation of establishment of planar polarity (GO:0090175),1/88,0.26597619826432034,0.3253093501848226,3.3055139097118107,4.377652237368675,FZD3,1
Biological Process,positive regulation of inflammatory response (GO:0050729),1/89,0.26855663163565396,0.32745785605881117,3.2677865612648223,4.296137649216402,IFNG,1
Biological Process,protein import (GO:0017038),1/89,0.26855663163565396,0.32745785605881117,3.2677865612648223,4.296137649216402,PTTG1IP,1
Biological Process,negative regulation of protein kinase activity (GO:0006469),1/90,0.27112812271466047,0.3285775267654803,3.230907018400912,4.216862856645548,IFNG,1
Biological Process,negative regulation of translation (GO:0017148),1/90,0.27112812271466047,0.3285775267654803,3.230907018400912,4.216862856645548,GAPDH,1
Biological Process,positive regulation of autophagy (GO:0010508),1/90,0.27112812271466047,0.3285775267654803,3.230907018400912,4.216862856645548,IFNG,1
Biological Process,positive regulation of binding (GO:0051099),1/90,0.27112812271466047,0.3285775267654803,3.230907018400912,4.216862856645548,EPB41,1
Biological Process,regulation of actin cytoskeleton organization (GO:0032956),1/91,0.27369070203129564,0.3306749363448025,3.1948470209339774,4.139744224865207,CSF1R,1
Biological Process,positive regulation of transport (GO:0051050),1/91,0.27369070203129564,0.3306749363448025,3.1948470209339774,4.139744224865207,IFNG,1
Biological Process,regulation of endothelial cell proliferation (GO:0001936),1/92,0.27624440007612583,0.3312432851591554,3.159579550883899,4.064702085452517,STAT1,1
Biological Process,cellular response to fibroblast growth factor stimulus (GO:0044344),1/92,0.27624440007612583,0.3312432851591554,3.159579550883899,4.064702085452517,GRB2,1
Biological Process,positive regulation of cellular component biogenesis (GO:0044089),1/92,0.27624440007612583,0.3312432851591554,3.159579550883899,4.064702085452517,IFNG,1
Biological Process,T cell activation (GO:0042110),1/92,0.27624440007612583,0.3312432851591554,3.159579550883899,4.064702085452517,CD3E,1
Biological Process,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),1/92,0.27624440007612583,0.3312432851591554,3.159579550883899,4.064702085452517,ZEB2,1
Biological Process,regulation of cell cycle (GO:0051726),2/296,0.27758717642287095,0.3323521163496723,1.9643857543017207,2.5175965533892857,IFNG;IRF1,1
Biological Process,positive regulation of peptidyl-serine phosphorylation (GO:0033138),1/93,0.27878924714484965,0.33328940072203833,3.1250787649653433,3.991660510132826,IFNG,1
Biological Process,negative regulation of cell death (GO:0060548),1/94,0.28132527343488767,0.33381133191154583,3.0913199314321336,3.920547096946552,TNFRSF1B,1
Biological Process,negative regulation of cellular protein metabolic process (GO:0032269),1/94,0.28132527343488767,0.33381133191154583,3.0913199314321336,3.920547096946552,GAPDH,1
Biological Process,regulation of kinase activity (GO:0043549),1/94,0.28132527343488767,0.33381133191154583,3.0913199314321336,3.920547096946552,CSF1R,1
Biological Process,positive regulation of epithelial cell migration (GO:0010634),1/94,0.28132527343488767,0.33381133191154583,3.0913199314321336,3.920547096946552,IFNG,1
Biological Process,hemopoiesis (GO:0030097),1/94,0.28132527343488767,0.33381133191154583,3.0913199314321336,3.920547096946552,CSF1R,1
Biological Process,regulation of cell cycle phase transition (GO:1901987),1/95,0.28385250917112903,0.3363081144426939,3.0582793709528215,3.8512927704194673,UBD,1
Molecular Function,purine ribonucleoside triphosphate binding (GO:0035639),3/460,0.21784201004314482,0.33669312927675155,1.9079329827884646,2.9076616350498896,GBP5;PGK1;PRKACB,1
Molecular Function,kinase binding (GO:0019900),3/461,0.21875750191284374,0.33669312927675155,1.9036694257967803,2.8931805357486944,CCND2;GRB2;CD3E,1
Molecular Function,"DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)",2/256,0.2257264525705321,0.33669312927675155,2.2783696155627604,3.391196875870663,ZEB2;IRF8,1
Molecular Function,double-stranded RNA binding (GO:0003725),1/73,0.22617553722407738,0.33669312927675155,3.997181964573269,5.941586619779507,STRBP,1
Molecular Function,phospholipase activity (GO:0004620),1/73,0.22617553722407738,0.33669312927675155,3.997181964573269,5.941586619779507,ABHD12,1
Cellular Component,cyclin-dependent protein kinase holoenzyme complex (GO:0000307),1/30,0.09990979235409078,0.34094886652446854,9.945527236381809,22.909398431433704,CCND2,1
Cellular Component,endoplasmic reticulum membrane (GO:0005789),5/712,0.10373226826372339,0.34094886652446854,2.0915025568490915,4.739223576144715,ABHD12;MARCHF1;ACSL4;MOGS;ESYT1,1
Cellular Component,endosome membrane (GO:0010008),3/325,0.1054531416214616,0.34094886652446854,2.726615370353203,6.133490137604697,MARCHF1;HLA-DMB;RAB11FIP4,1
Cellular Component,specific granule (GO:0042581),2/160,0.1080922185104545,0.34094886652446854,3.680565897244974,8.188414582786564,TNFRSF1B;LAIR1,1
Cellular Component,lysosomal membrane (GO:0005765),3/330,0.10909683013248499,0.34094886652446854,2.6842393536902645,5.946984473103664,MARCHF1;HLA-DMB;ANPEP,1
Cellular Component,microtubule cytoskeleton (GO:0015630),3/331,0.10983147173156686,0.34094886652446854,2.67591918456498,5.910592138889291,AKNA;DISC1;GAPDH,1
Cellular Component,membrane raft (GO:0045121),2/163,0.11146680550341855,0.34094886652446854,3.611435878699306,7.923593030336538,PGK1;TNFRSF1B,1
Cellular Component,nucleolus (GO:0005730),5/733,0.1136324600359888,0.34094886652446854,2.028951817413356,4.41253615683552,ZEB2;CCND2;STAT1;DDX55;GRB2,1
Cellular Component,nuclear lumen (GO:0031981),5/745,0.11949037480852812,0.34094886652446854,1.9948024948024947,4.237996711862946,ZEB2;CCND2;STAT1;DDX55;GRB2,1
Cellular Component,serine/threonine protein kinase complex (GO:1902554),1/37,0.12176745233016734,0.34094886652446854,8.008856682769727,16.86378645814782,CCND2,1
Cellular Component,brush border membrane (GO:0031526),1/37,0.12176745233016734,0.34094886652446854,8.008856682769727,16.86378645814782,GNA12,1
Biological Process,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),1/98,0.29138177245821756,0.34369215000635456,2.963245181532945,3.6540396801360706,HLA-DMB,1
Biological Process,negative regulation of neuron death (GO:1901215),1/98,0.29138177245821756,0.34369215000635456,2.963245181532945,3.6540396801360706,TNFRSF1B,1
Biological Process,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.29138177245821756,0.34369215000635456,2.963245181532945,3.6540396801360706,RASSF2,1
Molecular Function,"acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)",1/76,0.23430224096228433,0.3448718378208904,3.8367149758454104,5.5676234959963375,ZDHHC14,1
Molecular Function,ubiquitin protein ligase binding (GO:0031625),2/265,0.23735366850504014,0.34548145082400283,2.199396108253187,3.163180232099541,TNFRSF1B;PRKACB,1
Biological Process,positive regulation of stress-activated MAPK cascade (GO:0032874),1/99,0.29387414507199816,0.34611843752924226,2.932860100561964,3.591591275831502,RASSF2,1
Biological Process,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),1/100,0.29635787620352466,0.34852738399674865,2.9030888596105986,3.530700422312052,ZEB2,1
Biological Process,positive regulation of protein localization to membrane (GO:1905477),1/101,0.2988329953987937,0.3509191009483619,2.873913043478261,3.4713145130595886,IFNG,1
Biological Process,regulation of cell death (GO:0010941),1/102,0.3012995320852558,0.3517373392184704,2.8453149662792367,3.413383197114134,TNFRSF1B,1
Biological Process,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),1/102,0.3012995320852558,0.3517373392184704,2.8453149662792367,3.413383197114134,GNA12,1
Biological Process,positive regulation of cellular protein metabolic process (GO:0032270),1/102,0.3012995320852558,0.3517373392184704,2.8453149662792367,3.413383197114134,PTTG1IP,1
Biological Process,intrinsic apoptotic signaling pathway (GO:0097193),1/102,0.3012995320852558,0.3517373392184704,2.8453149662792367,3.413383197114134,TNFRSF1B,1
Biological Process,antigen processing and presentation of exogenous peptide antigen (GO:0002478),1/103,0.30375751562056863,0.3540868400562347,2.817277635691958,3.3568582614089344,HLA-DMB,1
Biological Process,activation of GTPase activity (GO:0090630),1/105,0.3086479399829948,0.35873554427848076,2.7628205128205128,3.2478447174119007,ARHGAP45,1
Biological Process,regulation of JNK cascade (GO:0046328),1/105,0.3086479399829948,0.35873554427848076,2.7628205128205128,3.2478447174119007,RASSF2,1
Biological Process,regulation of cell cycle process (GO:0010564),1/106,0.31108043898044446,0.35998391410400776,2.7363699102829537,3.195269416588392,RAB11FIP4,1
Biological Process,cellular response to peptide hormone stimulus (GO:0071375),1/106,0.31108043898044446,0.35998391410400776,2.7363699102829537,3.195269416588392,PRKACB,1
Biological Process,protein localization to nucleus (GO:0034504),1/106,0.31108043898044446,0.35998391410400776,2.7363699102829537,3.195269416588392,PTTG1IP,1
Cellular Component,microtubule (GO:0005874),2/182,0.1334437860288362,0.3615896137555561,3.227124183006536,6.499670036446852,AKNA;DISC1,1
Molecular Function,ATP binding (GO:0005524),2/278,0.25420608715319465,0.3659450265611923,2.0944160272804773,2.8685330810851677,PGK1;PRKACB,1
Biological Process,negative regulation of cellular process (GO:0048523),3/566,0.3180639743525881,0.36730088100957786,1.5402826012035735,1.7643979388608189,BTN2A2;IRF1;TNFRSF1B,1
Biological Process,regulation of protein ubiquitination (GO:0031396),1/109,0.31832743020830084,0.36730088100957786,2.659957058507783,3.0447857373218916,PTTG1IP,1
Biological Process,regulation of interleukin-6 production (GO:0032675),1/110,0.3207263545237492,0.3679328309471581,2.6354208216992423,2.99691358305925,IFNG,1
Biological Process,regulation of protein kinase activity (GO:0045859),1/110,0.3207263545237492,0.3679328309471581,2.6354208216992423,2.99691358305925,RASSF2,1
Biological Process,response to endoplasmic reticulum stress (GO:0034976),1/110,0.3207263545237492,0.3679328309471581,2.6354208216992423,2.99691358305925,RASGRF2,1
Biological Process,response to tumor necrosis factor (GO:0034612),1/110,0.3207263545237492,0.3679328309471581,2.6354208216992423,2.99691358305925,UBD,1
Biological Process,regulation of Wnt signaling pathway (GO:0030111),1/111,0.3231169567775351,0.37014118247570665,2.61133069828722,2.9501271612109314,DISC1,1
Molecular Function,protein kinase binding (GO:0019901),3/506,0.2607003274247273,0.3712145966591226,1.729355212011513,2.3249169621682118,CCND2;GRB2;CD3E,1
Biological Process,protein-containing complex subunit organization (GO:0043933),1/112,0.325499265377065,0.37126530268976565,2.587674631152892,2.9043932597474,CD3E,1
Biological Process,regulation of macroautophagy (GO:0016241),1/112,0.325499265377065,0.37126530268976565,2.587674631152892,2.9043932597474,GAPDH,1
Biological Process,phosphatidylinositol metabolic process (GO:0046488),1/112,0.325499265377065,0.37126530268976565,2.587674631152892,2.9043932597474,CSF1R,1
Cellular Component,late endosome (GO:0005770),2/189,0.1417751420882622,0.37215974798168827,3.1052217678515257,6.066091038197726,MARCHF1;HLA-DMB,1
Biological Process,positive regulation of metabolic process (GO:0009893),1/113,0.32787330879034837,0.37290311943966664,2.56444099378882,2.8596799537037407,IFNG,1
Biological Process,sulfur compound biosynthetic process (GO:0044272),1/113,0.32787330879034837,0.37290311943966664,2.56444099378882,2.8596799537037407,GSTK1,1
Cellular Component,microbody lumen (GO:0031907),1/49,0.1580269091413692,0.37329700572784924,6.003019323671498,11.075510318438736,GSTK1,1
Cellular Component,peroxisomal matrix (GO:0005782),1/49,0.1580269091413692,0.37329700572784924,6.003019323671498,11.075510318438736,GSTK1,1
Cellular Component,cytoskeleton (GO:0005856),4/600,0.1584205426981521,0.37329700572784924,1.9660362009355299,3.6224258667650235,EPB41;PARVB;DISC1;GAPDH,1
Cellular Component,nuclear membrane (GO:0031965),2/204,0.1599844310262211,0.37329700572784924,2.8724519510774607,5.264281721708895,CCND2;GAPDH,1
Biological Process,activation of protein kinase activity (GO:0032147),1/114,0.3302391151786854,0.37398874154851125,2.5416185712453507,2.8159565475368127,PRKACB,1
Biological Process,positive regulation of cellular component organization (GO:0051130),1/114,0.3302391151786854,0.37398874154851125,2.5416185712453507,2.8159565475368127,IFNG,1
Biological Process,histone modification (GO:0016570),1/114,0.3302391151786854,0.37398874154851125,2.5416185712453507,2.8159565475368127,MIDEAS,1
Molecular Function,cytokine receptor activity (GO:0004896),1/88,0.26597619826432034,0.3746546448669459,3.3055139097118107,4.377652237368675,IFNGR2,1
Biological Process,cellular response to lectin (GO:1990858),1/115,0.33259671276554004,0.3750558675866728,2.5191965420798375,2.773193514972028,PRKACB,1
Biological Process,cellular response to molecule of bacterial origin (GO:0071219),1/115,0.33259671276554004,0.3750558675866728,2.5191965420798375,2.773193514972028,TNFRSF1B,1
Biological Process,stimulatory C-type lectin receptor signaling pathway (GO:0002223),1/115,0.33259671276554004,0.3750558675866728,2.5191965420798375,2.773193514972028,PRKACB,1
Biological Process,regulation of protein-containing complex assembly (GO:0043254),1/116,0.3349461295427896,0.3766367368974791,2.497164461247637,2.7313624471940794,IFNG,1
Biological Process,sphingolipid metabolic process (GO:0006665),1/116,0.3349461295427896,0.3766367368974791,2.497164461247637,2.7313624471940794,ESYT1,1
Biological Process,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),1/118,0.33962053274071374,0.3813535643063099,2.454230149882324,2.6503878442126574,ADGRE2,1
Biological Process,positive regulation of multicellular organismal process (GO:0051240),2/345,0.3408491124777342,0.38165499214056153,1.6795575373006346,1.8077336174342507,IFNG;GAPDH,1
Biological Process,post-translational protein modification (GO:0043687),2/345,0.3408491124777342,0.38165499214056153,1.6795575373006346,1.8077336174342507,UBD;TIMP1,1
Biological Process,innate immune response activating cell surface receptor signaling pathway (GO:0002220),1/119,0.34194557478856197,0.3823442080969152,2.4333087693441415,2.6111926256884472,PRKACB,1
Biological Process,cellular response to lipopolysaccharide (GO:0071222),1/120,0.3442625474224455,0.3843942769674778,2.412739008646937,2.5728259150114257,TNFRSF1B,1
Biological Process,protein homooligomerization (GO:0051260),1/121,0.3465714782716236,0.38642962864788327,2.392512077294686,2.535264169744937,GBP5,1
Biological Process,cellular response to DNA damage stimulus (GO:0006974),2/350,0.3472303411170019,0.3866220184706114,1.6550033806626099,1.7506078153200888,GRB2;TNFRSF1B,1
Biological Process,cellular response to organic substance (GO:0071310),1/123,0.35116532442640724,0.3904565495370542,2.3530529817058685,2.462465607842521,CSF1R,1
Biological Process,fatty acid metabolic process (GO:0006631),1/124,0.3534502945066562,0.39190095416009996,2.33380464239425,2.4271857979133378,ACSL4,1
Biological Process,regulation of tumor necrosis factor production (GO:0032680),1/124,0.3534502945066562,0.39190095416009996,2.33380464239425,2.4271857979133378,IFNG,1
Biological Process,protein targeting (GO:0006605),1/125,0.3557273322790504,0.3922374884352913,2.314866760168303,2.3926248989448755,ZDHHC14,1
Biological Process,regulation of phosphorylation (GO:0042325),1/125,0.3557273322790504,0.3922374884352913,2.314866760168303,2.3926248989448755,CCDC88C,1
Biological Process,platelet degranulation (GO:0002576),1/125,0.3557273322790504,0.3922374884352913,2.314866760168303,2.3926248989448755,TIMP1,1
Biological Process,regulation of protein secretion (GO:0050708),1/125,0.3557273322790504,0.3922374884352913,2.314866760168303,2.3926248989448755,IFNG,1
Molecular Function,carboxylic ester hydrolase activity (GO:0052689),1/96,0.2863709842832397,0.3941701812636243,3.0259344012204425,3.783831599728172,ABHD12,1
Molecular Function,protein kinase regulator activity (GO:0019887),1/98,0.29138177245821756,0.3941701812636243,2.963245181532945,3.6540396801360706,CCND2,1
Molecular Function,tubulin binding (GO:0015631),2/307,0.29186647009596606,0.3941701812636243,1.8924783027965284,2.3305092026635807,CCDC88C;GAPDH,1
Molecular Function,receptor ligand activity (GO:0048018),2/307,0.29186647009596606,0.3941701812636243,1.8924783027965284,2.3305092026635807,IFNG;TIMP1,1
Biological Process,plasma membrane bounded cell projection organization (GO:0120036),1/128,0.36251112250944123,0.39916390913435706,2.2598425196850394,2.293062481269133,CSF1R,1
Biological Process,cellular response to insulin stimulus (GO:0032869),1/129,0.3647567014283602,0.40108102024280273,2.242074275362319,2.2611873287304096,GRB2,1
Biological Process,positive regulation of canonical Wnt signaling pathway (GO:0090263),1/130,0.3669944827897574,0.4024284328522167,2.2245815076957647,2.2299393328639234,ZEB2,1
Biological Process,protein glycosylation (GO:0006486),1/130,0.3669944827897574,0.4024284328522167,2.2245815076957647,2.2299393328639234,MOGS,1
Biological Process,cellular response to hypoxia (GO:0071456),1/131,0.3692244932955234,0.40431607736906494,2.2073578595317724,2.1993019679968873,PGK1,1
Cellular Component,recycling endosome membrane (GO:0055038),1/58,0.1842492495438565,0.4072878147811565,5.052885837782863,8.546783691787038,RAB11FIP4,1
Cellular Component,cortical cytoskeleton (GO:0030863),1/58,0.1842492495438565,0.4072878147811565,5.052885837782863,8.546783691787038,EPB41,1
Biological Process,regulation of cell motility (GO:2000145),1/133,0.37366130802261016,0.40861174673724215,2.173693456302152,2.1397957619349244,CSF1R,1
Molecular Function,growth factor receptor binding (GO:0070851),1/105,0.3086479399829948,0.4125804095691053,2.7628205128205128,3.2478447174119007,GRB2,1
Biological Process,negative regulation of inflammatory response to antigenic stimulus (GO:0002862),1/136,0.38025891068700846,0.41525526647825783,2.125067096081589,2.054733568407389,PRKACB,1
Biological Process,regulation of inflammatory response to antigenic stimulus (GO:0002861),1/137,0.38244285142109513,0.41706730710530954,2.1093350383631715,2.0274423096008367,PRKACB,1
Biological Process,negative regulation of cell population proliferation (GO:0008285),2/379,0.3838232315318011,0.41799927269559156,1.5254329848650336,1.4607136942620154,IFNG;IRF1,1
Molecular Function,protein tyrosine kinase activity (GO:0004713),1/108,0.31592015530538237,0.4180357610606575,2.684951916565082,3.093778188645756,CSF1R,1
Biological Process,negative regulation of programmed cell death (GO:0043069),2/381,0.38631717399813476,0.4200771302347782,1.5172279993791713,1.443030319759541,FCMR;CCND2,1
Biological Process,regulation of cellular component organization (GO:0051128),1/139,0.38678799915956935,0.4200771302347782,2.078554925435833,1.974374721711481,PRKCQ,1
Biological Process,positive regulation of macromolecule metabolic process (GO:0010604),2/384,0.39005018213631343,0.4230421484288802,1.5050816137973515,1.4170040511151705,IFNG;CD3E,1
Biological Process,protein localization to organelle (GO:0033365),1/142,0.3932492747482108,0.4259307539847787,2.0340219960941517,1.898376285566827,GBP5,1
Molecular Function,kinase activity (GO:0016301),1/112,0.325499265377065,0.4264040376439551,2.587674631152892,2.9043932597474,PGK1,1
Biological Process,receptor-mediated endocytosis (GO:0006898),1/143,0.39538808393691155,0.4270835961003325,2.0195958358848745,1.8739577421357456,GRB2,1
Biological Process,monocarboxylic acid metabolic process (GO:0032787),1/143,0.39538808393691155,0.4270835961003325,2.0195958358848745,1.8739577421357456,ACSL4,1
Molecular Function,zinc ion binding (GO:0008270),2/336,0.3293184902897735,0.4271358636431716,1.7256076083127863,1.9166840367778066,ANPEP;TIMP1,1
Biological Process,negative regulation of cell migration (GO:0030336),1/144,0.3975194611313408,0.4288032179096553,2.005371440154049,1.8499779892385464,TIMP1,1
Biological Process,positive regulation of cytosolic calcium ion concentration (GO:0007204),1/147,0.4038692544655898,0.4350624082657776,1.9638673813778043,1.7805680144644414,GNA15,1
Molecular Function,protease binding (GO:0002020),1/118,0.33962053274071374,0.4361793116571912,2.454230149882324,2.6503878442126574,TIMP1,1
Molecular Function,nuclear receptor binding (GO:0016922),1/120,0.3442625474224455,0.43654676589983354,2.412739008646937,2.5728259150114257,STAT1,1
Molecular Function,metallopeptidase activity (GO:0008237),1/121,0.3465714782716236,0.43654676589983354,2.392512077294686,2.535264169744937,ANPEP,1
Biological Process,positive regulation of intracellular protein transport (GO:0090316),1/148,0.4059711571358863,0.4367348713437477,1.950409149166913,1.7582415057041563,IFNG,1
Biological Process,phosphorylation (GO:0016310),2/400,0.40979123949614643,0.4402486964857249,1.443393437777121,1.2876619971430954,PGK1;PRKACB,1
Biological Process,negative regulation of protein phosphorylation (GO:0001933),1/152,0.41430596142064907,0.44449829869017005,1.8983587676360496,1.6727398548534438,RASSF2,1
Biological Process,regulation of cell migration (GO:0030334),2/408,0.4195492823626936,0.44951708824574316,1.4143726456099681,1.228487703953676,CSF1R;GNA12,1
Biological Process,positive regulation of NF-kappaB transcription factor activity (GO:0051092),1/155,0.4204813138786264,0.449909346613066,1.8610954263128177,1.6123697717846501,PRKCQ,1
Biological Process,peptidyl-serine phosphorylation (GO:0018105),1/156,0.42252546751757425,0.45088288144492816,1.8489948574100046,1.592919342403192,PRKCQ,1
Biological Process,regulation of signal transduction by p53 class mediator (GO:1901796),1/156,0.42252546751757425,0.45088288144492816,1.8489948574100046,1.592919342403192,BRPF1,1
Cellular Component,platelet alpha granule lumen (GO:0031093),1/67,0.20966623127660838,0.4515888058265411,4.361879666227492,6.814295856385087,TIMP1,1
Biological Process,organonitrogen compound biosynthetic process (GO:1901566),1/158,0.4265924758832385,0.4540040405986273,1.8252561617280532,1.5549833825361414,GSTK1,1
Biological Process,skeletal system development (GO:0001501),1/158,0.4265924758832385,0.4540040405986273,1.8252561617280532,1.5549833825361414,HAPLN3,1
Biological Process,response to lipopolysaccharide (GO:0032496),1/159,0.4286153791694603,0.4549388871024312,1.8136121812511465,1.5364837418223867,TNFRSF1B,1
Biological Process,protein autophosphorylation (GO:0046777),1/159,0.4286153791694603,0.4549388871024312,1.8136121812511465,1.5364837418223867,CSF1R,1
Cellular Component,polymeric cytoskeletal fiber (GO:0099513),2/256,0.2257264525705321,0.4633840274834756,2.2783696155627604,3.391196875870663,AKNA;DISC1,1
Cellular Component,tertiary granule membrane (GO:0070821),1/73,0.22617553722407738,0.4633840274834756,3.997181964573269,5.941586619779507,LAIR1,1
Biological Process,negative regulation of canonical Wnt signaling pathway (GO:0090090),1/165,0.4406059062499302,0.46642036680252263,1.7467302933898905,1.4316279033998975,CCDC88C,1
Biological Process,regulation of neuron projection development (GO:0010975),1/165,0.4406059062499302,0.46642036680252263,1.7467302933898905,1.4316279033998975,DISC1,1
Cellular Component,lysosome (GO:0005764),3/477,0.2335136482755451,0.4670272965510902,1.837899112034763,2.673251372470154,MARCHF1;HLA-DMB;ANPEP,1
Biological Process,peptidyl-serine modification (GO:0018209),1/169,0.44846144193050236,0.4741048488494008,1.7047964113181504,1.3671317714588005,PRKCQ,1
Biological Process,positive regulation of ERK1 and ERK2 cascade (GO:0070374),1/172,0.4542816377655609,0.4796200558082615,1.6746334435121621,1.321349298703162,CSF1R,1
Biological Process,negative regulation of immune response (GO:0050777),1/178,0.46574099912157346,0.4893156373318135,1.6173749283550316,1.2358775798631831,PRKACB,1
Biological Process,regulation of mitotic cell cycle (GO:0007346),1/178,0.46574099912157346,0.4893156373318135,1.6173749283550316,1.2358775798631831,UBD,1
Biological Process,regulation of translation (GO:0006417),1/178,0.46574099912157346,0.4893156373318135,1.6173749283550316,1.2358775798631831,GAPDH,1
Biological Process,nervous system development (GO:0007399),2/447,0.4659269653587205,0.4893156373318135,1.2878387309980173,0.983556416990898,ZEB2;HAPLN3,1
Biological Process,regulated exocytosis (GO:0045055),1/180,0.4695078193370918,0.4924257471939155,1.5991417698971744,1.2090636390743459,TIMP1,1
Cellular Component,intermediate filament cytoskeleton (GO:0045111),1/84,0.25556442752763947,0.49924213749585383,3.465514230836389,4.727934314443831,DISC1,1
Molecular Function,magnesium ion binding (GO:0000287),1/146,0.40176002103574887,0.5012434548160295,1.9775112443778111,1.80329315872728,PRKACB,1
Cellular Component,azurophil granule lumen (GO:0035578),1/90,0.27112812271466047,0.5044462957911863,3.230907018400912,4.216862856645548,ARHGAP45,1
Cellular Component,platelet alpha granule (GO:0031091),1/90,0.27112812271466047,0.5044462957911863,3.230907018400912,4.216862856645548,TIMP1,1
Cellular Component,cell projection membrane (GO:0031253),1/92,0.27624440007612583,0.5044462957911863,3.159579550883899,4.064702085452517,GNA12,1
Biological Process,regulation of mitotic cell cycle phase transition (GO:1901990),1/188,0.48431507310021416,0.5072865390180108,1.5301092769123459,1.1093592259708667,UBD,1
Biological Process,negative regulation of cell differentiation (GO:0045596),1/191,0.4897621175007758,0.5116437364167106,1.505720823798627,1.0748369473735546,IFNG,1
